,LandContour,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,BsmtFullBath,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,Remodel,Garage_Remodel,LotArea,MasVnrArea,OpenPorchSF,WoodDeckSF,LotFrontage,GrLivArea,TotalBsmtArea,2ndFlrSF,AgeOfHouse,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Lotshape_1.0,Lotconfig_CulDSac,Lotconfig_FR,Lotconfig_Inside,NormCond_Yes,MasVnrTyp_None,MasVnrTyp_Stone,Electric_SBrkr,IsHalfBath_Yes,Saletype_Other,Saletype_Warranty,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SalePrice
1103,1.0,6,6,1.0,2.0,2.0,2.0,5.0,4.0,0.0,1,3,1.0,1,2.0,3.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.49437661621636725,0.0,-0.868993860390901,-0.8650510624731955,0.5618452967701777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,159500
1104,1.0,5,5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2,3,1.0,0,0.0,1.0,2.0,3.0,0,0,0.0,1.3259281556486806,-1.080224217623321,-0.9489599713609932,-2.505897964086558,0.0,-0.931533552716173,1.137902815196811,0.3028640353419011,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,106000
1105,1.0,8,5,2.0,2.0,4.0,3.0,6.0,4.0,1.0,2,3,2.0,2,3.0,2.0,2.0,3.0,1,0,0.0,1.3532694718986995,0.5247469495609686,1.0738709808385438,1.2924136926406242,0.0,0.9324294478112369,1.2329703285209,-0.42783317806088905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,325000
1106,1.0,7,5,2.0,2.0,3.0,2.0,6.0,3.0,1.0,2,3,2.0,1,3.0,3.0,2.0,3.0,1,0,0.0,-0.8053179962652529,1.4986125288353078,-0.9489599713609932,1.9140929751021558,0.0,-0.26046850813436623,-0.8650510624731955,-0.3831501620893448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,179900
1107,3.0,7,5,2.0,2.0,4.0,1.0,1.0,4.0,0.0,2,3,2.0,1,4.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,1.0631697528762578,-0.9489599713609932,3.7763635387985754,0.0,-0.357467904569567,1.234875204432206,-1.7519357100949804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,274725
1108,1.0,6,5,1.0,2.0,3.0,1.0,1.0,4.0,0.0,2,3,1.0,1,3.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.7136036821123095,0.8776875290950706,-0.19574872684078917,0.0,-0.22838201351584445,1.1567901343336684,-0.9325127297695408,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,181000
1109,1.0,8,5,2.0,2.0,4.0,2.0,6.0,4.0,1.0,2,3,2.0,1,4.0,3.0,3.0,3.0,1,0,0.0,0.9146182556815773,1.3623732245249727,0.9492519231634128,1.64704186329668,0.0,1.6727449629227862,-0.8650510624731955,-1.0891617058809788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,280000
1110,1.0,6,5,1.0,2.0,3.0,1.0,6.0,3.0,1.0,2,3,1.0,1,3.0,3.0,2.0,3.0,1,0,0.0,-0.8053179962652529,0.9793418399919295,1.1309043488973263,-0.19574872684078917,0.0,-0.5812755556969185,1.1897722597595979,-0.5723677683521231,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,188000
1111,1.0,7,6,1.0,2.0,2.0,1.0,5.0,2.0,0.0,2,4,1.0,1,4.0,2.0,2.0,3.0,0,0,0.0,1.438409695207216,0.8853297279335173,-0.9489599713609932,0.5382987081290672,0.0,-0.5099039723617698,1.1857524273973252,0.15754528573982554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,205000
1112,1.0,5,7,1.0,2.0,2.0,1.0,6.0,2.0,1.0,1,2,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.22568409733476888,0.0,-0.4791809362126398,-0.8650510624731955,0.6095779370051019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,129900
1113,1.0,5,7,1.0,2.0,2.0,1.0,4.0,3.0,1.0,1,2,2.0,0,0.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,0.2635683950655605,-0.9489599713609932,-0.1000183782650572,0.0,-0.03829603605622469,-0.8650510624731955,0.7240339639309391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,134500
1114,1.0,5,7,1.0,3.0,2.0,1.0,3.0,4.0,0.0,1,2,2.0,0,0.0,1.0,1.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.9652824190786432,0.0,-0.4391856808749634,-0.8650510624731955,0.6790444849282439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,117000
1115,1.0,8,5,2.0,2.0,4.0,1.0,6.0,4.0,1.0,2,3,3.0,1,4.0,2.0,3.0,3.0,0,0,0.0,1.3379775834863425,-1.080224217623321,-0.9489599713609932,1.0893613115635619,0.0,1.4743187795715533,-0.8650510624731955,-1.7519357100949804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,318000
1116,1.0,8,5,2.0,2.0,3.0,1.0,6.0,4.0,1.0,2,3,2.0,1,3.0,3.0,2.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,0.9362451299095873,-0.19574872684078917,0.0,-1.5181984059055866,1.128511222796516,-0.9325127297695408,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,184100
1117,1.0,5,7,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1,3,2.0,0,0.0,2.0,2.0,3.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.5413105441308497,0.0,-0.2972879734619184,-0.8650510624731955,0.4109253220055701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,130000
1118,1.0,5,6,1.0,3.0,2.0,1.0,1.0,2.0,0.0,1,3,1.0,0,0.0,2.0,1.0,3.0,1,0,0.0,-0.8053179962652529,0.5527598451153032,1.1983064587732979,0.7544781619766616,0.0,-1.1802989359053984,1.109376124880561,0.633008760721535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,140000
1119,1.0,5,5,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1,3,1.0,0,0.0,2.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,0.9851597510415958,0.0878060953292465,0.0,0.033079857374000335,-0.8650510624731955,0.5618452967701777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,133700
1120,2.0,6,5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1,2,1.0,1,4.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,0.353618136452644,-0.9489599713609932,-0.440820025674001,0.0,-0.029343877316934813,-0.8650510624731955,1.3552550415962044,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,118400
1121,1.0,7,5,2.0,2.0,3.0,3.0,6.0,4.0,0.0,2,3,2.0,0,0.0,2.0,3.0,3.0,1,0,0.0,1.2515235455063607,0.31069625084499797,0.9940395851756616,0.7116867236499108,0.0,1.1129215946216262,-0.8650510624731955,-1.5486425650247084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,212900
1122,1.0,4,3,1.0,2.0,2.0,1.0,1.0,4.0,0.0,1,3,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,0.7311969556232449,-0.14772661356820452,0.0,-0.8268024704391742,-0.8650510624731955,0.7016660822607287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,112000
1123,1.0,5,9,1.0,4.0,2.0,1.0,1.0,4.0,0.0,1,2,1.0,0,0.0,0.0,0.0,0.0,1,0,0.0,-0.8053179962652529,1.4006470897206593,-0.9489599713609932,-0.9054579777892329,0.0,-0.7627780822112835,-0.8650510624731955,0.8946623753347096,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,118000
1124,1.0,7,5,1.0,2.0,3.0,1.0,1.0,3.0,0.0,2,3,2.0,1,3.0,3.0,2.0,3.0,0,0,0.0,1.2255461747168246,0.41159151146831485,0.8776875290950706,-0.19574872684078917,0.0,-1.585825119740486,1.1373308218760143,-0.4741472218517418,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,163900
1125,1.0,4,5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1,2,0.0,1,3.0,1.0,2.0,2.0,0,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.3911188671483735,0.0,-0.04501589361688775,-0.8650510624731955,0.7240339639309391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,115000
1126,1.0,7,5,2.0,2.0,3.0,1.0,1.0,4.0,0.0,2,2,2.0,1,3.0,3.0,3.0,3.0,0,0,0.0,1.173948435376805,0.31069625084499797,0.9918446763354029,-0.7469033746354938,0.0,0.7471367534111406,-0.8650510624731955,-1.401530119792259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,174000
1127,1.0,7,5,2.0,2.0,3.0,3.0,6.0,4.0,1.0,2,3,2.0,1,4.0,3.0,3.0,3.0,0,0,0.0,-0.8053179962652529,0.5792469155694641,0.9940395851756616,4.214750845695691,0.0,1.0685482085078135,-0.8650510624731955,-1.2820677399078446,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,259000
1128,1.0,7,5,2.0,2.0,3.0,3.0,1.0,4.0,0.0,2,4,2.0,1,4.0,3.0,2.0,3.0,1,0,0.0,-0.8053179962652529,0.7136036821123095,0.8776875290950706,-0.440820025674001,0.0,-0.40639908570378064,1.2313652030774787,-1.2820677399078446,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,215000
1129,1.0,5,5,1.0,2.0,3.0,4.0,6.0,2.0,1.0,1,2,1.0,0,0.0,1.0,2.0,3.0,0,0,0.0,1.2360928946605039,-1.080224217623321,0.6414795810345578,-0.3911188671483735,0.0,-0.20097444579774815,-0.8650510624731955,-0.001895291894232365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,140000
1130,1.0,4,3,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2,4,2.0,2,3.0,1.0,2.0,3.0,1,1,0.0,-0.8053179962652529,0.6727899966072882,1.325340081597489,-0.14772661356820452,0.0,0.21356907772841066,1.1323893677600996,1.2528541306696839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,135000
1131,1.0,5,5,1.0,2.0,3.0,2.0,4.0,2.0,0.0,1,3,1.0,0,0.0,0.0,0.0,0.0,1,0,0.0,-0.8053179962652529,0.4633509017497661,-0.9489599713609932,-0.24409166044881137,0.0,-0.11474703314053843,-0.8650510624731955,-0.42783317806088905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,93500
1132,1.0,6,4,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2,5,0.0,0,0.0,1.0,1.0,2.0,1,1,0.0,-0.8053179962652529,0.7136036821123095,-0.9489599713609932,0.9652824190786432,0.0,-0.03829603605622469,1.2179039648485703,1.9485198265553305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,117500
1133,1.0,8,5,2.0,2.0,3.0,1.0,6.0,4.0,0.0,2,3,2.0,1,3.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,1.275800545187739,-0.9489599713609932,0.5382987081290672,0.0,0.22664558754848227,1.1883027495622653,-0.5222596939994562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,239500
1134,3.0,6,5,1.0,2.0,3.0,3.0,1.0,3.0,0.0,2,3,1.0,1,3.0,3.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.6043673203555253,0.8776875290950706,-0.5413105441308497,0.0,-0.24670238390185806,1.1412947594702387,-0.7372705631817974,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,169000
1135,1.0,6,5,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1,2,1.0,1,4.0,1.0,1.0,3.0,1,0,0.0,-0.8053179962652529,1.1826146019768367,-0.9489599713609932,-0.3911188671483735,0.0,-0.1464169877697197,-0.8650510624731955,1.2528541306696839,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,102000
1136,1.0,6,5,1.0,2.0,2.0,1.0,4.0,2.0,0.0,1,3,1.0,0,0.0,1.0,1.0,3.0,0,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,0.5382987081290672,0.0,0.015287189350171808,0.907042672686705,0.8111109758260834,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,119000
1137,1.0,5,8,1.0,3.0,2.0,1.0,1.0,3.0,0.0,1,2,1.0,0,0.0,0.0,0.0,0.0,1,0,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.6949040617640247,0.0,-0.5645621261016569,0.9262715277410085,2.0529442044584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,94000
1138,1.0,6,5,1.0,2.0,2.0,4.0,5.0,2.0,1.0,2,2,2.0,2,3.0,2.0,2.0,3.0,0,0,0.0,-0.8053179962652529,0.5247469495609686,1.1806450722443278,0.2711035432656007,0.0,1.143087367075792,-0.8650510624731955,0.15754528573982554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,196000
1139,1.0,5,5,1.0,1.0,2.0,1.0,4.0,2.0,0.0,1,3,1.0,1,4.0,1.0,2.0,3.0,1,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,1.2924136926406242,0.0,-0.24899519318671795,-0.8650510624731955,1.3552550415962044,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,144000
1140,1.0,5,7,1.0,2.0,2.0,2.0,5.0,2.0,1.0,1,2,1.0,0,0.0,1.0,2.0,3.0,0,1,0.0,-0.8053179962652529,-1.080224217623321,-0.9489599713609932,-0.3911188671483735,0.0,-0.16456510127322893,-0.8650510624731955,0.7896874489503818,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,139000
1141,1.0,5,7,1.0,3.0,2.0,1.0,5.0,4.0,1.0,2,4,2.0,1,3.0,1.0,2.0,3.0,0,0,0.0,0.9267484549412407,1.04350208716524,1.336526206515354,0.5382987081290672,0.0,-0.5645621261016569,1.1662158384835637,0.18763044502574544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,197500
1142,1.0,8,5,2.0,2.0,4.0,4.0,6.0,4.0,1.0,3,4,2.0,1,3.0,2.0,3.0,3.0,1,0,0.0,1.34359371729612,1.2399024953745752,0.9492519231634128,0.40581332342684107,0.0,0.9385566836021899,1.2672571584436014,-1.5486425650247084,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,424870
1143,1.0,5,3,1.0,2.0,2.0,1.0,6.0,2.0,0.0,1,3,1.0,0,0.0,0.0,0.0,0.0,0,0,0.0,-0.8053179962652529,0.3930297504198231,-0.9489599713609932,0.17999823357656036,0.0,-0.042775393220757935,-0.8650510624731955,0.6095779370051019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,80000
